2026-05-10 22:40:04.823,71,G,186.8,POLLING,GLOBAL
2026-05-10 22:40:05.011,32,Space,188.28,POLLING,GLOBAL
2026-05-10 22:40:06.858,69,E,1847.01,POLLING,GLOBAL
2026-05-10 22:40:08.006,88,X,1147.94,POLLING,GLOBAL
2026-05-10 22:40:08.255,69,E,248.44,POLLING,GLOBAL
2026-05-10 22:40:08.944,190,.,688.68,POLLING,GLOBAL
2026-05-10 22:40:09.192,32,Space,248.86,POLLING,GLOBAL
2026-05-10 22:40:10.149,8,Backspace,956.36,POLLING,GLOBAL
2026-05-10 22:40:10.808,8,Backspace,659.56,POLLING,GLOBAL
2026-05-10 22:40:11.072,32,Space,264.03,POLLING,GLOBAL
2026-05-10 22:40:11.260,76,L,187.98,POLLING,GLOBAL
2026-05-10 22:40:11.369,65,A,109.06,POLLING,GLOBAL
2026-05-10 22:40:11.448,76,L,78.8,POLLING,GLOBAL
2026-05-10 22:40:11.759,85,U,310.98,POLLING,GLOBAL
2026-05-10 22:40:12.043,32,Space,283.94,POLLING,GLOBAL
2026-05-10 22:40:12.421,71,G,377.68,POLLING,GLOBAL
2026-05-10 22:40:12.561,73,I,140.11,POLLING,GLOBAL
2026-05-10 22:40:12.769,77,M,208.27,POLLING,GLOBAL
2026-05-10 22:40:13.098,65,A,328.64,POLLING,GLOBAL
2026-05-10 22:40:13.257,78,N,158.79,POLLING,GLOBAL
2026-05-10 22:40:13.365,65,A,108.45,POLLING,GLOBAL
2026-05-10 22:40:13.492,32,Space,126.47,POLLING,GLOBAL
2026-05-10 22:40:13.665,85,U,173.27,POLLING,GLOBAL
2026-05-10 22:40:13.902,80,P,237.38,POLLING,GLOBAL
2026-05-10 22:40:14.123,76,L,221.28,POLLING,GLOBAL
2026-05-10 22:40:14.313,79,O,189.55,POLLING,GLOBAL
2026-05-10 22:40:14.361,65,A,48.43,POLLING,GLOBAL
2026-05-10 22:40:14.503,68,D,141.25,POLLING,GLOBAL
2026-05-10 22:40:14.601,78,N,98.08,POLLING,GLOBAL
2026-05-10 22:40:14.773,89,Y,171.9,POLLING,GLOBAL
2026-05-10 22:40:14.880,65,A,106.9,POLLING,GLOBAL
2026-05-10 22:40:15.019,32,Space,139.83,POLLING,GLOBAL
2026-05-10 22:40:15.178,68,D,158.55,POLLING,GLOBAL
2026-05-10 22:40:15.556,73,I,377.78,POLLING,GLOBAL
2026-05-10 22:40:15.714,32,Space,157.78,POLLING,GLOBAL
2026-05-10 22:40:15.887,71,G,173.4,POLLING,GLOBAL
